id,genres,title,keywords,overview,popularity,release_date,runtime,vote_average,vote_count,cast,crew,production_countries,production_companies
47890,Adventure Mystery Thriller,Sphinx,cairo based on novel egypt pyramid museum mummy murder independent film curse egyptologist archeologist,"Egyptologist Erica Baron finds more than she bargained for during her long-planned trip to The Land of the Pharoahs - murder, theft, betrayal, love, and a mummy's curse!",0.310513,1981-02-11,118.0,6.0,2,Lesley-Anne Down Frank Langella Maurice Ronet John Gielgud Vic Tablian Martin Benson,Franklin J. Schaffner Stanley O'Toole,Netherlands United States of America,Orion Pictures S & L Films
252512,Comedy Drama Mystery,While We're Young,father-in-law marriage documentary filmmaking hipster middle age documentary filmmaker generation-x generation-z psychedelic drug,An uptight documentary filmmaker and his wife find their lives loosened up a bit after befriending a free-spirited younger couple.,19.263477,2015-04-03,97.0,5.8,383,Ben Stiller Naomi Watts Adam Driver Amanda Seyfried Charles Grodin Brady Corbet,Scott Rudin Noah Baumbach Lila Yacoub Eli Bush,United States of America,Scott Rudin Productions A24
55720,Drama,A Better Life,california garden immigrant truck illegal immigrant gardener stolen truck,A gardener in East L.A. struggles to keep his son away from gangs and immigration agents while traveling across town to perform landscaping work for the city's wealthy landowners.,4.123533,2011-06-24,98.0,7.0,54,Demián Bichir José Julián Chelsea Rendon Dolores Heredia Joaquín Cosio Carlos Linares,Paul Junger Witt Chris Weitz Jami Gertz Christian McLaughlin Stacey Lubliner,United States of America,Summit Entertainment Witt/Thomas Productions Depth of Field McLaughlin Films Lime Orchard Productions
9613,Drama Mystery Thriller,Spider,secret asylum bed and breakfast place past psychopath,"A mentally disturbed man takes residence in a halfway house. His mind gradually slips back into the realm created by his illness, where he replays a key part of his childhood.",6.948401,2002-12-13,98.0,6.4,168,Ralph Fiennes Miranda Richardson Gabriel Byrne Lynn Redgrave John Neville Philip Craig,David Cronenberg Samuel Hadida Patrick McGrath Catherine Bailey,Canada United Kingdom,Téléfilm Canada Capitol Films Canadian Film or Video Production Tax Credit (CPTC) Metropolitan Films Grosvenor Park Productions Odeon Films Catherine Bailey Ltd. Artists Independent Network
29076,Action Comedy Romance Thriller,Gun Shy,female nudity drug cartel nervous breakdown,"Legendary undercover DEA agent Charlie Mayough has suddenly lost his nerves of steel. On the verge of a career-induced mental breakdown, and in complete fear of trigger-happy Mafia leader Fulvio Nesstra, Charlie seeks psychiatric help and finds himself relying on the support of an unstable therapy group and nurse Judy just to get through his work.",3.988432,2000-02-04,101.0,5.4,24,Sandra Bullock Liam Neeson Oliver Platt José Zúñiga Michael DeLorenzo Richard Schiff,Eric Blakeney,United States of America,Hollywood Pictures Fortis Films
29339,Adventure Drama Action Family,Nicholas Nickleby,,"The Charles Dickens story of Nicholas Nickleby, a young boy in search of a better life for his recently torn-apart family. A young compassionate man struggles to save his family and friends from the abusive exploitation of his coldheartedly grasping uncle.",5.099923,2002-12-27,132.0,6.8,49,Charlie Hunnam Nathan Lane Jim Broadbent Christopher Plummer Jamie Bell Anne Hathaway,Douglas McGrath,United Kingdom United States of America,United Artists Corporation Hart-Sharp Entertainment Potboiler Productions
68812,Thriller Crime Drama,The Iceman,new jersey restaurant hitman van arrest psychopath based on true story jail serial murder stabbing crime family bombing ice cream man   drug deal contract killer crime syndicate poisoning,"The true story of Richard Kuklinski, the notorious contract killer and family man.",19.494703,2012-09-01,105.0,6.4,365,Michael Shannon Winona Ryder Ray Liotta Chris Evans David Schwimmer James Franco,Ehud Bleiberg Ariel Vromen,United States of America,Bleiberg Entertainment Millennium Films
32740,Action Science Fiction,कृष,,"Krishna (Roshan) is born with magical powers - a legacy from his father. Priya (Chopra) comes into his life and becomes his world. When she beckons him to Singapore, he follows. In Singapore, Dr. Siddhant Arya (Shah), the megalomaniac scientist is on the verge of changing the future forever. Only one man stands between Dr. Siddharth Arya and his destructive dreams. To block his ruthless ambitions -- Krishna must become Krrish.",3.759988,2006-06-23,154.0,5.5,46,Hrithik Roshan Naseeruddin Shah Priyanka Chopra Rekha Sharat Saxena Puneet Issar,Rakesh Roshan,,
14195,Thriller Comedy Crime,Cecil B. Demented,heroin blindfold bong perversion burned alive independent film,An insane independent film director and his renegade group of teenage film makers kidnap an A-list Hollywood actress and force her to star in their underground film.,4.176066,2000-05-17,87.0,6.2,51,Melanie Griffith Stephen Dorff Alicia Witt Adrian Grenier Lawrence Gilliard Jr. Maggie Gyllenhaal,Joseph M. Caracciolo Jr. John Waters Mark Tarlov John Fiedler,France United States of America,Canal+ Artic Productions LLC Polar Entertainment Corporation
73567,Crime Drama Thriller,Killer Joe,trailer park gun texas deal psychopath sexual humiliation money lingerie arson police detective physical abuse neo-noir burial pizza shop drugs,A cop (Matthew McConaughey) who moonlights as a hit man agrees to kill the hated mother of a desperate drug dealer (Emile Hirsch) in exchange for a tumble with the young man's virginal sister (Juno Temple).,16.436178,2011-09-10,102.0,6.5,425,Matthew McConaughey Emile Hirsch Thomas Haden Church Gina Gershon Juno Temple Marc Macaulay,William Friedkin Scott Einbinder Nicolas Chartier,United States of America,Voltage pictures Worldview Entertainment ANA Media Picture Perfect (I)
41479,Comedy Drama,The Joneses,independent film duringcreditsstinger,"A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.",14.979375,2009-09-13,96.0,6.1,210,David Duchovny Demi Moore Amber Heard Benjamin Hollingsworth Lauren Hutton Catherine Dyer,Derrick Borte,United States of America,Echo Lake Productions Premiere Picture
15394,Crime Drama Thriller,Owning Mahowny,female nudity gambling casino nudity banker toronto fraud niagara falls based on true story atlantic city money las vegas surveillance gambler bank fraud,"Dan Mahowny was a rising star at the Canadian Imperial Bank of Commerce. At twenty-four he was assistant manager of a major branch in the heart of Toronto's financial district. To his colleagues he was a workaholic. To his customers, he was astute, decisive and helpful. To his friends, he was a quiet, but humorous man who enjoyed watching sports on television. To his girlfriend, he was shy but engaging. None of them knew the other side of Dan Mahowny--the side that executed the largest single-handed bank fraud in Canadian history, grossing over $10 million in eighteen months to feed his gambling obsession.",8.045488,2003-05-02,104.0,6.8,37,Philip Seymour Hoffman Minnie Driver John Hurt Maury Chaykin Ian Tracey K. C. Collins,Seaton McLean András Hámori Alessandro Camon Richard Kwietniowski,Canada United Kingdom,Alliance Atlantis Communications Natural Nylon Entertainment Téléfilm Canada Astral Media Canadian Film or Video Production Tax Credit (CPTC) Ontario Film and Television Tax Credit (OFTTC)
10071,Comedy,The Brothers Solomon,brother brother relationship jealousy pregnancy and birth autoritian education arctic,"A pair of well-meaning, but socially inept brothers try to find their perfect mates in order to provide their dying father with a grandchild.",8.312153,2007-09-07,93.0,4.9,46,Will Arnett Will Forte Kristen Wiig Chi McBride Lee Majors Sam Lloyd,Tom Werner Bob Odenkirk Matt Berenson Michael Shear,United States of America,Revolution Studios TriStar Pictures Carsey-Werner Company
1989,Drama Romance,My Blueberry Nights,usa kaffeehaus poker lovesickness waitress bar night life night melancholy approach loneliness,"Elizabeth has just been through a particularly nasty breakup, and now she's ready to leave her friends and memories behind as she chases her dreams across the country. In order to support herself on her journey, Elizabeth picks up a series of waitress jobs along the way. As Elizabeth crosses paths with a series of lost souls.",10.733761,2007-05-16,111.0,6.0,190,Norah Jones Jude Law Natalie Portman David Strathairn Rachel Weisz Cat Power,Wong Kar-wai Stéphane Kooshmanian Jean-Louis Piel Jacky Pang Yee Wah Wai-Chung Chan,China France Hong Kong,Block 2 Pictures Jet Tone Production StudioCanal Lou Yi Inc.
91076,Drama,Illuminata,playwright critic theater,"It's the start of the 20th century, and Tuccio, resident playwright of a theatre repertory company offers the owners of the company his new play, ""Illuminata"". They reject it, saying it's not finished, and intrigue starts that involves influential critic Bevalaqua, theatre star Celimene, young lead actors and other theatre residents",0.111313,1998-05-21,119.0,6.3,7,John Turturro Christopher Walken Susan Sarandon Rufus Sewell Beverly D'Angelo Ben Gazzara,John Turturro John Penotti,Spain United States of America Japan,Overseas FilmGroup GreeneStreet Films JVC Entertainment Networks Sogepaq CDI
12779,Comedy Romance,Swept Away,adultery island shipwreck tropical island,"Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue.",4.570043,2002-10-11,89.0,4.8,50,Madonna Adriano Giannini Bruce Greenwood Elizabeth Banks Michael Beattie Jeanne Tripplehorn,Guy Ritchie Matthew Vaughn,Italy United Kingdom,Screen Gems SKA Films Codi S.p.a.
13191,Action Adventure Comedy Thriller,"War, Inc.",hitman political satire,"War Inc. is set in the future, when the fictional desert country of Turaqistan is torn by a riot after a private corporation, Tamerlane, owned by the former Vice President of the United States, has taken over the whole country. Brand Hauser, a hit man who suppresses his emotions by gobbling down hot sauce, is hired by the corporation's head to kill the CEO of their competitors.",6.265659,2008-04-28,106.0,5.6,86,John Cusack Hilary Duff Marisa Tomei Joan Cusack Dan Aykroyd Sergej Trifunović,Jeremy Pikser Joshua Seftel Mark Leyner,Bulgaria,
11770,Action Comedy,少林足球,martial arts stadium champion shaolin steel helmet soccer,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,17.54768,2001-07-12,113.0,6.6,491,Stephen Chow Ng Man-Tat Patrick Tse Yin Zhao Wei Wong Yat-Fei Tenky Tin Kai-Man,Stephen Chow Kwok-fai Yeung,China Hong Kong,Star Overseas Universe Entertainment
12703,Drama,The Brown Bunny,rape ambulance ex-girlfriend memory unsimulated sex motorcycle,"Bud Clay races motorcycles in the 250cc Formula II class of road racing. After a race in New Hampshire, he has five days to get to his next race in California. During his road trip, he is haunted by memories of the last time he saw Daisy, his true love.",3.412162,2004-08-27,93.0,5.5,62,Vincent Gallo Chloë Sevigny Cheryl Tiegs Elizabeth Blake Anna Vareschi Mary Morasky,Vincent Gallo,France Japan United States of America,Wild Bunch Kinétique Inc. Vincent Gallo Productions
64559,Comedy Crime Thriller,Rien ne va plus,,"Betty and Victor are a pair of scam artists. One day Betty brings in Maurice, a treasurer of a multinational company. Maurice is due to transfer 5 millions francs out of Switzerland, and Betty is convinced he plans to steal that money.",0.627964,1997-10-15,105.0,6.4,5,Michel Serrault Isabelle Huppert François Cluzet Jean-François Balmer,Marin Karmitz Claude Chabrol,France Switzerland,Rhône-Alpes Cinéma TF1 Films Production Canal+ Télévision Suisse-Romande (TSR) MK2 Productions
